TimeStamp, CellandDirection, BSSID, SSID, Strength
1520603625095,C3D1,38:90:a5:37:42:d0,eduroam, -64
1520603625095,C3D1,38:90:a5:37:40:8d,tudelft-dastud, -74
1520603625095,C3D1,50:0f:80:c4:5f:6d,tudelft-dastud, -77
1520603625095,C3D1,38:90:a5:91:74:1f,eduroam, -84
1520603625095,C3D1,50:0f:80:c4:5f:60,eduroam, -75
1520603625095,C3D1,50:0f:80:d8:f3:7d,tudelft-dastud, -91
1520603625095,C3D1,38:90:a5:20:e9:0d,tudelft-dastud, -47
1520603625095,C3D1,38:90:a5:37:42:d1,TUvisitor, -64
1520603625095,C3D1,38:90:a5:20:f0:fe,TUvisitor, -67
1520603625095,C3D1,50:0f:80:c0:ce:20,eduroam, -73
1520603625095,C3D1,50:0f:80:c4:60:0d,tudelft-dastud, -83
1520603625095,C3D1,50:0f:80:e3:79:6d,tudelft-dastud, -81
1520603625095,C3D1,38:90:a5:91:74:1d,tudelft-dastud, -82
1520603625095,C3D1,50:0f:80:e3:79:6f,eduroam, -83
1520603625095,C3D1,50:0f:80:fd:7f:bd,tudelft-dastud, -72
1520603625095,C3D1,38:90:a5:20:e9:02,tudelft-dastud, -43
1520603625095,C3D1,38:90:a5:20:f0:ff,eduroam, -66
1520603625095,C3D1,38:90:a5:20:e9:00,eduroam, -42
1520603625095,C3D1,50:0f:80:ee:6d:5f,eduroam, -87
1520603625095,C3D1,50:0f:80:fd:7f:be,TUvisitor, -73
1520603625095,C3D1,38:90:a5:20:f0:fd,tudelft-dastud, -67
1520603625095,C3D1,50:0f:80:c0:ce:2e,TUvisitor, -73
1520603625095,C3D1,38:90:a5:37:40:82,tudelft-dastud, -74
1520603625095,C3D1,50:0f:80:d8:f3:7f,eduroam, -91
1520603625095,C3D1,50:0f:80:ee:6d:51,TUvisitor, -72
1520603625095,C3D1,38:90:a5:91:74:10,eduroam, -73
1520603625095,C3D1,38:90:a5:37:40:8f,eduroam, -74
1520603625095,C3D1,50:0f:80:c0:ce:21,TUvisitor, -75
1520603625095,C3D1,50:0f:80:fd:7f:b2,tudelft-dastud, -68
1520603625095,C3D1,38:90:a5:20:e9:0f,eduroam, -46
1520603625095,C3D1,50:0f:80:fd:7f:b1,TUvisitor, -67
1520603625095,C3D1,38:90:a5:91:74:1e,TUvisitor, -84
1520603625095,C3D1,38:90:a5:37:42:df,eduroam, -64
1520603625095,C3D1,50:0f:80:ee:6d:52,tudelft-dastud, -72
1520603625095,C3D1,38:90:a5:20:e9:0e,TUvisitor, -47
1520603625095,C3D1,50:0f:80:fd:7f:b0,eduroam, -67
1520603625095,C3D1,50:0f:80:e3:79:6e,TUvisitor, -81
1520603625095,C3D1,38:90:a5:9d:1b:1e,TUvisitor, -89
1520603625095,C3D1,50:0f:80:c0:ce:22,tudelft-dastud, -73
1520603625095,C3D1,38:90:a5:91:74:12,tudelft-dastud, -87
1520603625095,C3D1,38:90:a5:20:e9:01,TUvisitor, -42
1520603625095,C3D1,38:90:a5:37:42:d2,tudelft-dastud, -63
1520603625095,C3D1,38:90:a5:91:74:11,TUvisitor, -74
1520603625095,C3D1,38:90:a5:37:42:dd,tudelft-dastud, -63
1520603625095,C3D1,38:90:a5:37:42:de,TUvisitor, -64
1520603625095,C3D1,50:0f:80:c4:60:0e,TUvisitor, -85
1520603615089,C3D1,38:90:a5:37:42:d0,eduroam, -64
1520603615089,C3D1,38:90:a5:37:40:8d,tudelft-dastud, -74
1520603615089,C3D1,50:0f:80:ee:6d:5e,TUvisitor, -86
1520603615089,C3D1,50:0f:80:c4:5f:6d,tudelft-dastud, -75
1520603615089,C3D1,50:0f:80:c4:5f:6e,TUvisitor, -75
1520603615089,C3D1,50:0f:80:d8:f3:7d,tudelft-dastud, -91
1520603615089,C3D1,38:90:a5:20:e9:0d,tudelft-dastud, -47
1520603615089,C3D1,38:90:a5:37:42:d1,TUvisitor, -64
1520603615089,C3D1,38:90:a5:20:f0:fe,TUvisitor, -68
1520603615089,C3D1,50:0f:80:c0:ce:20,eduroam, -61
1520603615089,C3D1,38:90:a5:9d:1b:12,tudelft-dastud, -78
1520603615089,C3D1,50:0f:80:fd:7f:bf,eduroam, -72
1520603615089,C3D1,50:0f:80:fd:7f:bd,tudelft-dastud, -70
1520603615089,C3D1,38:90:a5:20:e9:02,tudelft-dastud, -42
1520603615089,C3D1,38:90:a5:20:f0:ff,eduroam, -67
1520603615089,C3D1,38:90:a5:9d:1b:1d,tudelft-dastud, -87
1520603615089,C3D1,38:90:a5:20:e9:00,eduroam, -43
1520603615089,C3D1,50:0f:80:ee:6d:5f,eduroam, -87
1520603615089,C3D1,50:0f:80:fd:7f:be,TUvisitor, -71
1520603615089,C3D1,38:90:a5:20:f0:fd,tudelft-dastud, -67
1520603615089,C3D1,50:0f:80:c0:ce:2e,TUvisitor, -74
1520603615089,C3D1,50:0f:80:e3:7a:fe,TUvisitor, -88
1520603615089,C3D1,38:90:a5:9d:1b:11,TUvisitor, -78
1520603615089,C3D1,50:0f:80:ee:6d:51,TUvisitor, -72
1520603615089,C3D1,38:90:a5:91:74:10,eduroam, -70
1520603615089,C3D1,50:0f:80:ee:6d:5d,tudelft-dastud, -88
1520603615089,C3D1,50:0f:80:c0:ce:21,TUvisitor, -61
1520603615089,C3D1,50:0f:80:fd:7f:b2,tudelft-dastud, -68
1520603615089,C3D1,38:90:a5:20:e9:0f,eduroam, -47
1520603615089,C3D1,50:0f:80:fd:7f:b1,TUvisitor, -67
1520603615089,C3D1,38:90:a5:37:42:df,eduroam, -62
1520603615089,C3D1,38:90:a5:20:e9:0e,TUvisitor, -46
1520603615089,C3D1,50:0f:80:fd:7f:b0,eduroam, -68
1520603615089,C3D1,50:0f:80:e3:79:6e,TUvisitor, -82
1520603615089,C3D1,38:90:a5:9d:1b:1e,TUvisitor, -88
1520603615089,C3D1,50:0f:80:c0:ce:22,tudelft-dastud, -61
1520603615089,C3D1,38:90:a5:91:74:12,tudelft-dastud, -70
