TimeStamp, CellandDirection, BSSID, SSID, Strength
1520601929290,C17D1,50:0f:80:fd:7f:52,tudelft-dastud, -59
1520601929290,C17D1,38:90:a5:91:74:1f,eduroam, -83
1520601929290,C17D1,50:0f:80:c4:5f:60,eduroam, -77
1520601929290,C17D1,50:0f:80:e3:74:2f,eduroam, -84
1520601929290,C17D1,50:0f:80:c0:ce:20,eduroam, -67
1520601929290,C17D1,38:90:a5:91:74:10,eduroam, -73
1520601929290,C17D1,50:0f:80:c4:5f:61,TUvisitor, -77
1520601929290,C17D1,50:0f:80:c0:ce:2f,eduroam, -80
1520601929290,C17D1,50:0f:80:fd:7f:5d,tudelft-dastud, -64
1520601929290,C17D1,38:90:a5:9d:0f:3f,eduroam, -85
1520601929290,C17D1,50:0f:80:fd:7f:50,eduroam, -59
1520601929290,C17D1,38:90:a5:06:ab:6e,TUvisitor, -93
1520601929290,C17D1,38:90:a5:06:ab:60,eduroam, -76
1520601929290,C17D1,50:0f:80:fd:85:01,TUvisitor, -80
1520601929290,C17D1,38:90:a5:91:74:1e,TUvisitor, -82
1520601929290,C17D1,38:90:a5:91:74:1d,tudelft-dastud, -83
1520601929290,C17D1,50:0f:80:e3:74:2d,tudelft-dastud, -83
1520601929290,C17D1,50:0f:80:fd:7f:5e,TUvisitor, -64
1520601929290,C17D1,38:90:a5:9d:0f:3e,TUvisitor, -86
1520601929290,C17D1,50:0f:80:fd:7f:5f,eduroam, -64
1520601929290,C17D1,50:0f:80:fd:7f:51,TUvisitor, -59
1520601929290,C17D1,50:0f:80:e3:74:2e,TUvisitor, -84
1520601929290,C17D1,50:0f:80:c0:ce:22,tudelft-dastud, -67
1520601929290,C17D1,e0:3f:49:09:d9:98,TRIBLER, -84
1520601929290,C17D1,50:0f:80:d8:f4:2d,tudelft-dastud, -84
1520601929290,C17D1,50:0f:80:c0:ce:2e,TUvisitor, -82
1520601929290,C17D1,38:90:a5:9d:0f:3d,tudelft-dastud, -85
1520601929290,C17D1,50:0f:80:d8:f4:2e,TUvisitor, -84
1520601929290,C17D1,50:0f:80:d8:f4:2f,eduroam, -85
1520601929290,C17D1,50:0f:80:c0:ce:2d,tudelft-dastud, -82
1520601939288,C17D1,38:90:a5:06:ab:6f,eduroam, -91
1520601939288,C17D1,50:0f:80:fd:7f:52,tudelft-dastud, -60
1520601939288,C17D1,50:0f:80:c4:5f:60,eduroam, -77
1520601939288,C17D1,50:0f:80:e3:74:2f,eduroam, -84
1520601939288,C17D1,38:90:a5:9d:0f:30,eduroam, -78
1520601939288,C17D1,38:90:a5:06:ab:6d,tudelft-dastud, -92
1520601939288,C17D1,50:0f:80:c4:5f:61,TUvisitor, -78
1520601939288,C17D1,50:0f:80:c0:ce:2f,eduroam, -81
1520601939288,C17D1,50:0f:80:c0:ce:21,TUvisitor, -66
1520601939288,C17D1,50:0f:80:fd:7f:5d,tudelft-dastud, -62
1520601939288,C17D1,38:90:a5:9d:0f:3f,eduroam, -88
1520601939288,C17D1,50:0f:80:fd:7f:50,eduroam, -59
1520601939288,C17D1,38:90:a5:06:ab:6e,TUvisitor, -92
1520601939288,C17D1,38:90:a5:91:74:1e,TUvisitor, -83
1520601939288,C17D1,38:90:a5:91:74:1d,tudelft-dastud, -84
1520601939288,C17D1,50:0f:80:e3:74:2d,tudelft-dastud, -85
1520601939288,C17D1,50:0f:80:fd:7f:5e,TUvisitor, -63
1520601939288,C17D1,e0:3f:49:09:d9:9c,TRIBLER, -92
1520601939288,C17D1,38:90:a5:9d:0f:3e,TUvisitor, -85
1520601939288,C17D1,50:0f:80:fd:7f:5f,eduroam, -63
1520601939288,C17D1,50:0f:80:fd:7f:51,TUvisitor, -59
1520601939288,C17D1,50:0f:80:e3:74:2e,TUvisitor, -85
1520601939288,C17D1,50:0f:80:d8:f4:2d,tudelft-dastud, -85
1520601939288,C17D1,50:0f:80:c0:ce:2e,TUvisitor, -80
1520601939288,C17D1,38:90:a5:9d:0f:3d,tudelft-dastud, -87
1520601939288,C17D1,50:0f:80:d8:f4:2e,TUvisitor, -85
1520601939288,C17D1,50:0f:80:d8:f4:2f,eduroam, -85
1520601939288,C17D1,50:0f:80:c0:ce:2d,tudelft-dastud, -80
1520601944288,C17D1,38:90:a5:06:ab:6f,eduroam, -92
1520601944288,C17D1,50:0f:80:fd:7f:52,tudelft-dastud, -59
1520601944288,C17D1,50:0f:80:e3:74:2f,eduroam, -86
1520601944288,C17D1,50:0f:80:c0:ce:20,eduroam, -65
1520601944288,C17D1,38:90:a5:91:74:10,eduroam, -73
1520601944288,C17D1,50:0f:80:c0:ce:2f,eduroam, -81
1520601944288,C17D1,50:0f:80:c0:ce:21,TUvisitor, -65
1520601944288,C17D1,50:0f:80:fd:7f:5d,tudelft-dastud, -63
1520601944288,C17D1,38:90:a5:9d:0f:3f,eduroam, -87
1520601944288,C17D1,50:0f:80:fd:7f:50,eduroam, -59
1520601944288,C17D1,38:90:a5:06:ab:6e,TUvisitor, -92
1520601944288,C17D1,38:90:a5:91:74:1e,TUvisitor, -83
1520601944288,C17D1,50:0f:80:e3:74:2d,tudelft-dastud, -86
1520601944288,C17D1,50:0f:80:fd:7f:5e,TUvisitor, -63
1520601944288,C17D1,38:90:a5:9d:0f:31,TUvisitor, -78
1520601944288,C17D1,38:90:a5:9d:0f:3e,TUvisitor, -88
1520601944288,C17D1,50:0f:80:fd:7f:5f,eduroam, -63
1520601944288,C17D1,50:0f:80:fd:7f:51,TUvisitor, -59
1520601944288,C17D1,38:90:a5:9d:1a:e1,TUvisitor, -78
1520601944288,C17D1,50:0f:80:e3:74:2e,TUvisitor, -87
1520601944288,C17D1,50:0f:80:c0:ce:22,tudelft-dastud, -65
1520601944288,C17D1,38:90:a5:9d:0f:32,tudelft-dastud, -77
1520601944288,C17D1,38:90:a5:91:74:12,tudelft-dastud, -73
1520601944288,C17D1,50:0f:80:d8:f4:2d,tudelft-dastud, -85
1520601944288,C17D1,50:0f:80:c0:ce:2e,TUvisitor, -80
