TimeStamp, Cell, Direction, BSSID, SSID, Strength 
1520602069331,C17,D3,50:0f:80:fd:7f:52,tudelft-dastud, -61
1520602069331,C17,D3,50:0f:80:fd:85:0f,eduroam, -89
1520602069331,C17,D3,50:0f:80:c4:5f:6d,tudelft-dastud, -90
1520602069331,C17,D3,38:90:a5:91:74:1f,eduroam, -79
1520602069331,C17,D3,38:90:a5:9d:0f:3c,TU Delft Open Dagen, -85
1520602069331,C17,D3,50:0f:80:c0:ce:20,eduroam, -69
1520602069331,C17,D3,50:0f:80:fd:7f:5d,tudelft-dastud, -69
1520602069331,C17,D3,50:0f:80:fd:7f:50,eduroam, -61
1520602069331,C17,D3,50:0f:80:fd:85:01,TUvisitor, -77
1520602069331,C17,D3,38:90:a5:06:ab:60,eduroam, -80
1520602069331,C17,D3,38:90:a5:91:74:1d,tudelft-dastud, -79
1520602069331,C17,D3,50:0f:80:fd:7f:53,TU Delft Open Dagen, -60
1520602069331,C17,D3,50:0f:80:fd:7f:5e,TUvisitor, -77
1520602069331,C17,D3,e0:3f:49:09:d9:9c,TRIBLER, -93
1520602069331,C17,D3,50:0f:80:e3:74:2c,TU Delft Open Dagen, -83
1520602069331,C17,D3,50:0f:80:fd:7f:5f,eduroam, -69
1520602069331,C17,D3,50:0f:80:fd:7f:51,TUvisitor, -61
1520602069331,C17,D3,38:90:a5:9d:1a:e1,TUvisitor, -73
1520602069331,C17,D3,38:90:a5:91:74:13,TU Delft Open Dagen, -71
1520602069331,C17,D3,50:0f:80:c0:ce:2e,TUvisitor, -81
1520602069331,C17,D3,38:90:a5:9d:0f:3d,tudelft-dastud, -85
1520602069331,C17,D3,50:0f:80:fd:85:0c,TU Delft Open Dagen, -89
1520602069331,C17,D3,50:0f:80:fd:7f:5c,TU Delft Open Dagen, -69
1520602069331,C17,D3,50:0f:80:fd:85:0e,TUvisitor, -89
1520602069331,C17,D3,50:0f:80:fd:85:00,eduroam, -77
1520602069331,C17,D3,50:0f:80:e3:74:2f,eduroam, -83
1520602069331,C17,D3,50:0f:80:fd:85:0d,tudelft-dastud, -88
1520602069331,C17,D3,50:0f:80:c4:5f:63,TU Delft Open Dagen, -77
1520602069331,C17,D3,50:0f:80:c0:ce:2c,TU Delft Open Dagen, -81
1520602069331,C17,D3,38:90:a5:91:74:10,eduroam, -70
1520602069331,C17,D3,50:0f:80:c0:ce:23,TU Delft Open Dagen, -69
1520602069331,C17,D3,50:0f:80:c0:ce:2f,eduroam, -79
1520602069331,C17,D3,50:0f:80:c0:ce:21,TUvisitor, -69
1520602069331,C17,D3,50:0f:80:d8:f4:23,TU Delft Open Dagen, -77
1520602069331,C17,D3,50:0f:80:fd:85:02,tudelft-dastud, -77
1520602069331,C17,D3,38:90:a5:9d:0f:3f,eduroam, -85
1520602069331,C17,D3,38:90:a5:06:ab:6e,TUvisitor, -91
1520602069331,C17,D3,50:0f:80:d8:f4:21,TUvisitor, -77
1520602069331,C17,D3,50:0f:80:fd:85:03,TU Delft Open Dagen, -76
1520602069331,C17,D3,38:90:a5:91:74:1e,TUvisitor, -78
1520602069331,C17,D3,50:0f:80:e3:74:2d,tudelft-dastud, -82
1520602069331,C17,D3,38:90:a5:06:ab:6c,TU Delft Open Dagen, -91
1520602069331,C17,D3,38:90:a5:9d:0f:3e,TUvisitor, -85
1520602069331,C17,D3,38:90:a5:9d:1a:e0,eduroam, -72
1520602069331,C17,D3,50:0f:80:e3:74:2e,TUvisitor, -82
1520602069331,C17,D3,e0:3f:49:09:d9:98,TRIBLER, -86
1520602069331,C17,D3,38:90:a5:91:74:12,tudelft-dastud, -70
1520602069331,C17,D3,38:90:a5:9d:1a:e3,TU Delft Open Dagen, -72
1520602069331,C17,D3,50:0f:80:d8:f4:2c,TU Delft Open Dagen, -89
1520602069331,C17,D3,38:90:a5:91:74:1c,TU Delft Open Dagen, -81
1520602069331,C17,D3,38:90:a5:91:74:11,TUvisitor, -71
1520602069331,C17,D3,50:0f:80:c4:5f:62,tudelft-dastud, -77
1520602069331,C17,D3,50:0f:80:c4:5f:6f,eduroam, -87
1520602069331,C17,D3,50:0f:80:c0:ce:2d,tudelft-dastud, -80
1520602049350,C17,D3,38:90:a5:06:ab:6f,eduroam, -90
1520602049350,C17,D3,38:90:a5:91:74:1f,eduroam, -78
1520602049350,C17,D3,50:0f:80:e3:74:2f,eduroam, -83
1520602049350,C17,D3,38:90:a5:9d:0f:3c,TU Delft Open Dagen, -85
1520602049350,C17,D3,50:0f:80:c4:5f:6c,TU Delft Open Dagen, -90
1520602049350,C17,D3,50:0f:80:c4:5f:63,TU Delft Open Dagen, -80
1520602049350,C17,D3,50:0f:80:c0:ce:2c,TU Delft Open Dagen, -82
1520602049350,C17,D3,38:90:a5:91:74:10,eduroam, -69
1520602049350,C17,D3,50:0f:80:c0:ce:23,TU Delft Open Dagen, -80
1520602049350,C17,D3,50:0f:80:c0:ce:2f,eduroam, -80
1520602049350,C17,D3,50:0f:80:c4:5f:61,TUvisitor, -80
1520602049350,C17,D3,50:0f:80:fd:7f:5d,tudelft-dastud, -69
1520602049350,C17,D3,38:90:a5:9d:0f:3f,eduroam, -85
1520602049350,C17,D3,38:90:a5:06:ab:6e,TUvisitor, -90
1520602049350,C17,D3,38:90:a5:91:74:1e,TUvisitor, -78
1520602049350,C17,D3,38:90:a5:91:74:1d,tudelft-dastud, -79
1520602049350,C17,D3,50:0f:80:e3:74:2d,tudelft-dastud, -83
1520602049350,C17,D3,50:0f:80:fd:7f:5e,TUvisitor, -69
1520602049350,C17,D3,50:0f:80:fd:7f:53,TU Delft Open Dagen, -70
1520602049350,C17,D3,38:90:a5:06:ab:6c,TU Delft Open Dagen, -90
1520602049350,C17,D3,e0:3f:49:09:d9:9c,TRIBLER, -92
1520602049350,C17,D3,50:0f:80:e3:74:2c,TU Delft Open Dagen, -82
1520602049350,C17,D3,38:90:a5:9d:0f:3e,TUvisitor, -85
1520602049350,C17,D3,50:0f:80:fd:7f:5f,eduroam, -68
1520602049350,C17,D3,50:0f:80:fd:7f:51,TUvisitor, -69
1520602049350,C17,D3,38:90:a5:9d:1a:e1,TUvisitor, -75
1520602049350,C17,D3,50:0f:80:e3:74:2e,TUvisitor, -81
1520602049350,C17,D3,50:0f:80:c0:ce:22,tudelft-dastud, -70
1520602049350,C17,D3,38:90:a5:9d:1a:e2,tudelft-dastud, -75
1520602049350,C17,D3,38:90:a5:91:74:13,TU Delft Open Dagen, -70
1520602049350,C17,D3,38:90:a5:9d:1a:e3,TU Delft Open Dagen, -74
1520602049350,C17,D3,50:0f:80:d8:f4:2d,tudelft-dastud, -85
1520602049350,C17,D3,50:0f:80:c0:ce:2e,TUvisitor, -80
1520602049350,C17,D3,50:0f:80:d8:f4:2c,TU Delft Open Dagen, -85
1520602049350,C17,D3,38:90:a5:91:74:1c,TU Delft Open Dagen, -78
1520602049350,C17,D3,38:90:a5:91:74:11,TUvisitor, -70
1520602049350,C17,D3,38:90:a5:9d:0f:3d,tudelft-dastud, -84
1520602049350,C17,D3,50:0f:80:fd:85:0c,TU Delft Open Dagen, -89
1520602049350,C17,D3,50:0f:80:fd:7f:5c,TU Delft Open Dagen, -69
1520602049350,C17,D3,50:0f:80:d8:f4:2e,TUvisitor, -86
1520602049350,C17,D3,50:0f:80:fd:85:0e,TUvisitor, -88
1520602049350,C17,D3,50:0f:80:d8:f4:2f,eduroam, -85
1520602049350,C17,D3,50:0f:80:c0:ce:2d,tudelft-dastud, -79
1520602064341,C17,D3,50:0f:80:fd:7f:52,tudelft-dastud, -61
1520602064341,C17,D3,50:0f:80:c4:5f:6d,tudelft-dastud, -88
1520602064341,C17,D3,38:90:a5:91:74:1f,eduroam, -79
1520602064341,C17,D3,50:0f:80:c4:5f:60,eduroam, -77
1520602064341,C17,D3,50:0f:80:c4:5f:6e,TUvisitor, -89
1520602064341,C17,D3,38:90:a5:9d:0f:3c,TU Delft Open Dagen, -86
1520602064341,C17,D3,50:0f:80:fd:7f:5d,tudelft-dastud, -69
1520602064341,C17,D3,50:0f:80:fd:7f:50,eduroam, -60
1520602064341,C17,D3,38:90:a5:06:ab:60,eduroam, -79
1520602064341,C17,D3,38:90:a5:91:74:1d,tudelft-dastud, -79
1520602064341,C17,D3,50:0f:80:fd:7f:5e,TUvisitor, -69
1520602064341,C17,D3,50:0f:80:e3:74:2c,TU Delft Open Dagen, -84
1520602064341,C17,D3,50:0f:80:fd:7f:5f,eduroam, -69
1520602064341,C17,D3,50:0f:80:fd:7f:51,TUvisitor, -61
1520602064341,C17,D3,38:90:a5:91:74:13,TU Delft Open Dagen, -69
1520602064341,C17,D3,50:0f:80:fd:6d:71,TUvisitor, -77
1520602064341,C17,D3,50:0f:80:c0:ce:2e,TUvisitor, -82
1520602064341,C17,D3,50:0f:80:fd:6d:70,eduroam, -77
1520602064341,C17,D3,38:90:a5:9d:0f:3d,tudelft-dastud, -86
1520602064341,C17,D3,50:0f:80:fd:7f:5c,TU Delft Open Dagen, -69
1520602064341,C17,D3,50:0f:80:d8:f4:2e,TUvisitor, -86
1520602064341,C17,D3,50:0f:80:d8:f4:2f,eduroam, -85
1520602064341,C17,D3,38:90:a5:06:ab:6f,eduroam, -91
1520602064341,C17,D3,50:0f:80:e3:74:2f,eduroam, -84
1520602064341,C17,D3,50:0f:80:c4:5f:6c,TU Delft Open Dagen, -90
1520602064341,C17,D3,50:0f:80:c4:5f:63,TU Delft Open Dagen, -77
1520602064341,C17,D3,50:0f:80:c0:ce:2c,TU Delft Open Dagen, -81
1520602064341,C17,D3,38:90:a5:91:74:10,eduroam, -69
1520602064341,C17,D3,50:0f:80:c0:ce:23,TU Delft Open Dagen, -68
1520602064341,C17,D3,38:90:a5:06:ab:6d,tudelft-dastud, -90
1520602064341,C17,D3,50:0f:80:c4:5f:61,TUvisitor, -77
1520602064341,C17,D3,50:0f:80:c0:ce:2f,eduroam, -81
1520602064341,C17,D3,50:0f:80:c0:ce:21,TUvisitor, -69
1520602064341,C17,D3,38:90:a5:9d:0f:3f,eduroam, -86
1520602064341,C17,D3,38:90:a5:06:ab:6e,TUvisitor, -92
1520602064341,C17,D3,38:90:a5:91:74:1e,TUvisitor, -79
1520602064341,C17,D3,50:0f:80:e3:74:2d,tudelft-dastud, -84
1520602064341,C17,D3,38:90:a5:06:ab:6c,TU Delft Open Dagen, -91
1520602064341,C17,D3,38:90:a5:9d:0f:3e,TUvisitor, -87
1520602064341,C17,D3,38:90:a5:9d:1a:e0,eduroam, -73
1520602064341,C17,D3,50:0f:80:e3:74:2e,TUvisitor, -84
1520602064341,C17,D3,50:0f:80:c0:ce:22,tudelft-dastud, -68
1520602064341,C17,D3,38:90:a5:9d:1a:e2,tudelft-dastud, -73
1520602064341,C17,D3,38:90:a5:91:74:12,tudelft-dastud, -68
1520602064341,C17,D3,38:90:a5:9d:1a:e3,TU Delft Open Dagen, -73
1520602064341,C17,D3,50:0f:80:d8:f4:2d,tudelft-dastud, -86
1520602064341,C17,D3,50:0f:80:d8:f4:2c,TU Delft Open Dagen, -85
1520602064341,C17,D3,38:90:a5:91:74:1c,TU Delft Open Dagen, -78
1520602064341,C17,D3,50:0f:80:c4:5f:62,tudelft-dastud, -77
1520602064341,C17,D3,38:90:a5:06:ab:61,TUvisitor, -79
1520602064341,C17,D3,50:0f:80:c4:5f:6f,eduroam, -90
