TimeStamp, Cell, Direction, BSSID, SSID, Strength 
1520601984986,C17,D2,50:0f:80:fd:7f:52,tudelft-dastud, -62
1520601984986,C17,D2,50:0f:80:c4:5f:60,eduroam, -76
1520601984986,C17,D2,50:0f:80:c4:5f:6e,TUvisitor, -92
1520601984986,C17,D2,38:90:a5:9d:0f:3c,TU Delft Open Dagen, -81
1520601984986,C17,D2,38:90:a5:20:e9:0d,tudelft-dastud, -90
1520601984986,C17,D2,38:90:a5:9d:0f:60,eduroam, -78
1520601984986,C17,D2,50:0f:80:fd:7f:5d,tudelft-dastud, -70
1520601984986,C17,D2,50:0f:80:fd:7f:50,eduroam, -61
1520601984986,C17,D2,50:0f:80:fd:85:01,TUvisitor, -75
1520601984986,C17,D2,50:0f:80:fd:7f:53,TU Delft Open Dagen, -62
1520601984986,C17,D2,50:0f:80:fd:7f:5e,TUvisitor, -69
1520601984986,C17,D2,50:0f:80:e3:74:2c,TU Delft Open Dagen, -83
1520601984986,C17,D2,50:0f:80:fd:7f:5f,eduroam, -68
1520601984986,C17,D2,50:0f:80:fd:7f:51,TUvisitor, -62
1520601984986,C17,D2,38:90:a5:9d:0f:62,tudelft-dastud, -77
1520601984986,C17,D2,38:90:a5:9d:1a:e1,TUvisitor, -80
1520601984986,C17,D2,38:90:a5:91:74:13,TU Delft Open Dagen, -72
1520601984986,C17,D2,50:0f:80:c0:ce:2e,TUvisitor, -76
1520601984986,C17,D2,38:90:a5:9d:0f:3d,tudelft-dastud, -82
1520601984986,C17,D2,38:90:a5:20:e9:0c,TU Delft Open Dagen, -89
1520601984986,C17,D2,50:0f:80:fd:7f:5c,TU Delft Open Dagen, -70
1520601984986,C17,D2,50:0f:80:d8:f4:2e,TUvisitor, -81
1520601984986,C17,D2,50:0f:80:d8:f4:2f,eduroam, -82
1520601984986,C17,D2,38:90:a5:9d:0f:63,TU Delft Open Dagen, -78
1520601984986,C17,D2,50:0f:80:fd:85:00,eduroam, -75
1520601984986,C17,D2,50:0f:80:e3:74:2f,eduroam, -83
1520601984986,C17,D2,50:0f:80:c4:5f:63,TU Delft Open Dagen, -75
1520601984986,C17,D2,50:0f:80:c0:ce:2c,TU Delft Open Dagen, -76
1520601984986,C17,D2,38:90:a5:91:74:10,eduroam, -79
1520601984986,C17,D2,50:0f:80:c0:ce:23,TU Delft Open Dagen, -67
1520601984986,C17,D2,38:90:a5:06:ab:6d,tudelft-dastud, -91
1520601984986,C17,D2,50:0f:80:c4:5f:61,TUvisitor, -74
1520601984986,C17,D2,50:0f:80:c0:ce:2f,eduroam, -76
1520601984986,C17,D2,50:0f:80:c0:ce:21,TUvisitor, -67
1520601984986,C17,D2,50:0f:80:d8:f4:23,TU Delft Open Dagen, -74
1520601984986,C17,D2,38:90:a5:20:e9:0f,eduroam, -88
1520601984986,C17,D2,50:0f:80:fd:85:02,tudelft-dastud, -75
1520601984986,C17,D2,38:90:a5:9d:0f:3f,eduroam, -82
1520601984986,C17,D2,38:90:a5:06:ab:6e,TUvisitor, -90
1520601984986,C17,D2,50:0f:80:d8:f4:20,eduroam, -74
1520601984986,C17,D2,50:0f:80:fd:85:03,TU Delft Open Dagen, -75
1520601984986,C17,D2,50:0f:80:e3:74:2d,tudelft-dastud, -83
1520601984986,C17,D2,38:90:a5:06:ab:6c,TU Delft Open Dagen, -91
1520601984986,C17,D2,38:90:a5:9d:0f:3e,TUvisitor, -83
1520601984986,C17,D2,50:0f:80:e3:74:2e,TUvisitor, -83
1520601984986,C17,D2,38:90:a5:20:e9:0e,TUvisitor, -90
1520601984986,C17,D2,38:90:a5:9d:0f:61,TUvisitor, -78
1520601984986,C17,D2,50:0f:80:d8:f4:2d,tudelft-dastud, -81
1520601984986,C17,D2,38:90:a5:9d:1a:e3,TU Delft Open Dagen, -81
1520601984986,C17,D2,50:0f:80:d8:f4:2c,TU Delft Open Dagen, -80
1520601984986,C17,D2,38:90:a5:91:74:1c,TU Delft Open Dagen, -78
1520601984986,C17,D2,38:90:a5:91:74:11,TUvisitor, -72
1520601984986,C17,D2,50:0f:80:c4:5f:62,tudelft-dastud, -75
1520601984986,C17,D2,50:0f:80:d8:f4:22,tudelft-dastud, -74
1520601984986,C17,D2,50:0f:80:c0:ce:2d,tudelft-dastud, -76
1520601984986,C17,D2,38:90:a5:06:ab:63,TU Delft Open Dagen, -78
1520601980002,C17,D2,50:0f:80:fd:7f:52,tudelft-dastud, -68
1520601980002,C17,D2,50:0f:80:fd:85:00,eduroam, -74
1520601980002,C17,D2,38:90:a5:91:74:1f,eduroam, -77
1520601980002,C17,D2,50:0f:80:c4:5f:6e,TUvisitor, -91
1520601980002,C17,D2,50:0f:80:e3:74:2f,eduroam, -83
1520601980002,C17,D2,38:90:a5:9d:0f:3c,TU Delft Open Dagen, -80
1520601980002,C17,D2,50:0f:80:d8:f1:8e,TUvisitor, -89
