TimeStamp, Cell, Direction, BSSID, SSID, Strength 
1520605838903,C11,D2,38:90:a5:37:40:8d,tudelft-dastud, -66
1520605838903,C11,D2,38:90:a5:37:40:83,TU Delft Open Dagen, -68
1520605838903,C11,D2,50:0f:80:fd:7f:52,tudelft-dastud, -67
1520605838903,C11,D2,38:90:a5:37:40:8c,TU Delft Open Dagen, -67
1520605838903,C11,D2,50:0f:80:c4:5f:6d,tudelft-dastud, -81
1520605838903,C11,D2,50:0f:80:c4:5f:6e,TUvisitor, -81
1520605838903,C11,D2,50:0f:80:d8:f3:7d,tudelft-dastud, -86
1520605838903,C11,D2,38:90:a5:9d:0f:30,eduroam, -72
1520605838903,C11,D2,38:90:a5:8f:e7:0e,TUvisitor, -90
1520605838903,C11,D2,38:90:a5:9d:0f:3c,TU Delft Open Dagen, -91
1520605838903,C11,D2,38:90:a5:20:e9:0d,tudelft-dastud, -83
1520605838903,C11,D2,50:0f:80:e3:73:ff,eduroam, -87
1520605838903,C11,D2,38:90:a5:37:42:d1,TUvisitor, -73
1520605838903,C11,D2,38:90:a5:9d:0f:33,TU Delft Open Dagen, -73
1520605838903,C11,D2,38:90:a5:8f:e7:0c,TU Delft Open Dagen, -91
1520605838903,C11,D2,38:90:a5:8c:93:e0,eduroam, -63
1520605838903,C11,D2,38:90:a5:8c:7c:d1,TUvisitor, -74
1520605838903,C11,D2,50:0f:80:fd:7f:5d,tudelft-dastud, -84
1520605838903,C11,D2,50:0f:80:d8:f3:7c,TU Delft Open Dagen, -87
1520605838903,C11,D2,38:90:a5:8c:93:ee,TUvisitor, -84
1520605838903,C11,D2,38:90:a5:00:09:4e,TUvisitor, -80
1520605838903,C11,D2,50:0f:80:d8:f3:7e,TUvisitor, -86
1520605838903,C11,D2,38:90:a5:37:40:8e,TUvisitor, -67
1520605838903,C11,D2,38:90:a5:00:09:43,TU Delft Open Dagen, -71
1520605838903,C11,D2,50:0f:80:e3:79:6d,tudelft-dastud, -47
1520605838903,C11,D2,50:0f:80:e3:79:62,tudelft-dastud, -63
1520605838903,C11,D2,50:0f:80:e3:79:63,TU Delft Open Dagen, -49
1520605838903,C11,D2,50:0f:80:e3:79:6f,eduroam, -47
1520605838903,C11,D2,50:0f:80:fd:7f:53,TU Delft Open Dagen, -66
1520605838903,C11,D2,38:90:a5:8c:93:ed,tudelft-dastud, -84
1520605838903,C11,D2,50:0f:80:fd:7f:5e,TUvisitor, -84
1520605838903,C11,D2,38:90:a5:20:e9:02,tudelft-dastud, -71
1520605838903,C11,D2,38:90:a5:8c:7c:d0,eduroam, -74
1520605838903,C11,D2,50:0f:80:c4:60:02,tudelft-dastud, -79
1520605838903,C11,D2,50:0f:80:fd:7f:51,TUvisitor, -66
1520605838903,C11,D2,38:90:a5:8c:93:ec,TU Delft Open Dagen, -85
1520605838903,C11,D2,5c:96:9d:65:76:8d,SLDE-™-2, -88
1520605838903,C11,D2,38:90:a5:20:e9:00,eduroam, -71
1520605838903,C11,D2,38:90:a5:9d:0f:32,tudelft-dastud, -73
1520605838903,C11,D2,38:90:a5:37:42:dc,TU Delft Open Dagen, -74
1520605838903,C11,D2,50:0f:80:c0:ce:2e,TUvisitor, -83
1520605838903,C11,D2,38:90:a5:37:40:82,tudelft-dastud, -68
1520605838903,C11,D2,50:0f:80:d8:f3:7f,eduroam, -87
1520605838903,C11,D2,50:0f:80:e3:79:60,eduroam, -49
1520605838903,C11,D2,38:90:a5:9d:0f:3d,tudelft-dastud, -89
